mapName,scenFile,agentNum,seed,shieldType,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-12.scen,900,0,CS-PIBT,False,310085,259886,847,14.603
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,200,0,CS-PIBT,True,41529,36322,200,1.069
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,700,0,CS-PIBT,False,231888,194156,656,11.656
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,800,0,CS-PIBT,False,260515,218722,751,13.053
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,900,0,CS-PIBT,False,313246,263797,847,14.582
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,600,0,CS-PIBT,False,167752,139951,584,10.234
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,100,0,CS-PIBT,True,18388,16622,100,0.524
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,500,0,CS-PIBT,False,134459,112344,487,8.662
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-11.scen,1000,0,CS-PIBT,False,341893,282861,950,15.977
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-10.scen,1000,0,CS-PIBT,False,390692,323531,915,16.694
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,300,0,CS-PIBT,False,71197,60435,295,4.541
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,400,0,CS-PIBT,False,93687,79367,395,6.071
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,500,0,CS-PIBT,False,128462,107759,493,7.927
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,900,0,CS-PIBT,False,306126,258935,848,14.792
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,200,0,CS-PIBT,True,42663,37041,200,1.091
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-12.scen,1000,0,CS-PIBT,False,346434,291219,945,16.240
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-1.scen,1000,0,CS-PIBT,False,376982,309461,940,17.863
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,100,0,CS-PIBT,True,18227,16806,100,0.543
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,700,0,CS-PIBT,False,220118,187842,662,11.909
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,900,0,CS-PIBT,False,317011,264910,841,14.825
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,600,0,CS-PIBT,False,172705,142597,581,10.352
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,800,0,CS-PIBT,False,280575,232888,745,13.597
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,300,0,CS-PIBT,False,67112,58402,295,4.291
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,400,0,CS-PIBT,False,99062,84251,391,5.990
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-13.scen,1000,0,CS-PIBT,False,358887,297879,945,17.040
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,800,0,CS-PIBT,False,260753,217805,762,12.605
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,100,0,CS-PIBT,True,18519,17216,100,0.547
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-14.scen,1000,0,CS-PIBT,False,367373,308330,933,16.486
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,500,0,CS-PIBT,False,136102,116410,482,7.951
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,700,0,CS-PIBT,False,208121,169870,679,11.229
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,600,0,CS-PIBT,False,166641,138742,584,10.266
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-15.scen,1000,0,CS-PIBT,False,351258,286770,942,16.362
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,300,0,CS-PIBT,False,70427,59406,299,4.879
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,900,0,CS-PIBT,False,333866,278475,835,15.387
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,500,0,CS-PIBT,False,142131,119601,481,7.567
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,200,0,CS-PIBT,False,45937,40203,197,3.073
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,100,0,CS-PIBT,True,17659,16880,100,0.572
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,400,0,CS-PIBT,False,101414,85940,393,6.522
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,600,0,CS-PIBT,False,163093,136618,582,9.484
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,900,0,CS-PIBT,False,315598,264256,843,14.355
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,300,0,CS-PIBT,False,71096,60512,296,4.940
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,700,0,CS-PIBT,False,214142,176943,673,12.032
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,200,0,CS-PIBT,False,42430,37725,198,3.085
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,400,0,CS-PIBT,False,100747,83307,395,6.334
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,600,0,CS-PIBT,False,165304,140354,582,9.086
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,800,0,CS-PIBT,False,253606,211689,765,13.788
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-16.scen,1000,0,CS-PIBT,False,382768,317295,920,17.114
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,500,0,CS-PIBT,False,128963,109586,493,8.182
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,700,0,CS-PIBT,False,197404,163219,683,10.976
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,300,0,CS-PIBT,False,73123,63566,293,4.782
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,500,0,CS-PIBT,False,130535,108075,492,7.503
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,400,0,CS-PIBT,False,111780,97006,383,6.601
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,100,0,CS-PIBT,False,20651,18955,98,1.645
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,200,0,CS-PIBT,False,46315,40375,196,3.231
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,800,0,CS-PIBT,False,250553,205562,770,13.732
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,700,0,CS-PIBT,False,209223,173379,679,10.595
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,300,0,CS-PIBT,False,67778,58219,298,5.007
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,100,0,CS-PIBT,True,19309,17731,100,0.570
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,400,0,CS-PIBT,False,103735,86592,389,6.323
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-17.scen,1000,0,CS-PIBT,False,357980,297513,942,17.069
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,800,0,CS-PIBT,False,254950,210969,761,12.648
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,900,0,CS-PIBT,False,312410,258271,852,15.582
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,600,0,CS-PIBT,False,179150,152539,577,9.945
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,200,0,CS-PIBT,True,39793,34634,200,1.062
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,500,0,CS-PIBT,False,131625,111444,492,8.163
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,900,0,CS-PIBT,False,301468,249328,861,14.576
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,600,0,CS-PIBT,False,162828,135329,593,9.480
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,200,0,CS-PIBT,False,48172,43640,192,3.284
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,300,0,CS-PIBT,False,74781,62068,297,4.777
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,400,0,CS-PIBT,False,95215,79382,396,6.599
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,100,0,CS-PIBT,False,20102,19168,99,1.642
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,800,0,CS-PIBT,False,248907,207100,770,12.837
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,900,0,CS-PIBT,False,289746,238813,861,14.175
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-18.scen,1000,0,CS-PIBT,False,347035,283435,956,17.352
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,700,0,CS-PIBT,False,205404,169940,682,11.551
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,700,0,CS-PIBT,False,208242,175911,676,10.588
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,500,0,CS-PIBT,False,135936,112317,491,8.781
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,600,0,CS-PIBT,False,164306,138447,584,9.755
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,300,0,CS-PIBT,False,71959,62951,293,4.791
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,100,0,CS-PIBT,True,18208,16955,100,0.555
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,400,0,CS-PIBT,False,108773,89961,390,6.339
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,500,0,CS-PIBT,False,135878,113712,486,7.815
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,200,0,CS-PIBT,True,44190,37159,200,1.132
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,900,0,CS-PIBT,False,291627,241155,859,14.391
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,200,0,CS-PIBT,False,46925,42739,195,3.092
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-2.scen,1000,0,CS-PIBT,False,344850,284776,947,15.742
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-19.scen,1000,0,CS-PIBT,False,353091,288289,950,17.206
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,800,0,CS-PIBT,False,254848,211154,765,13.150
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,700,0,CS-PIBT,False,212180,176668,678,11.450
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,300,0,CS-PIBT,False,75637,67137,292,4.884
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,600,0,CS-PIBT,False,173656,139827,586,10.556
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-20.scen,1000,0,CS-PIBT,False,346713,287903,942,15.163
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,800,0,CS-PIBT,False,247884,205853,778,12.747
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-8.scen,100,0,CS-PIBT,False,19631,18564,98,1.449
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,400,0,CS-PIBT,False,105170,90376,388,6.403
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,500,0,CS-PIBT,False,141885,116903,489,8.054
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,600,0,CS-PIBT,False,173474,144764,580,9.878
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-9.scen,100,0,CS-PIBT,True,18333,17050,100,0.505
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,300,0,CS-PIBT,False,74577,65917,291,4.560
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,900,0,CS-PIBT,False,293790,245100,859,14.925
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,800,0,CS-PIBT,False,270664,226284,751,13.222
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,400,0,CS-PIBT,False,106874,91266,389,6.465
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,700,0,CS-PIBT,False,225483,186050,670,12.302
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,100,0,CS-PIBT,True,7770,6917,100,0.247
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,500,0,CS-PIBT,False,141506,120122,481,7.988
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,900,0,CS-PIBT,False,301627,252839,853,14.478
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-8.scen,200,0,CS-PIBT,False,44102,40436,197,3.069
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,200,0,CS-PIBT,True,19468,16918,200,0.525
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,300,0,CS-PIBT,False,74825,63332,294,4.655
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,700,0,CS-PIBT,False,221058,185566,670,11.622
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,600,0,CS-PIBT,False,185712,154497,579,10.218
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,400,0,CS-PIBT,False,97305,82659,395,6.397
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-21.scen,1000,0,CS-PIBT,False,342038,283342,944,16.521
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,300,0,CS-PIBT,True,39540,31924,300,1.059
room-64-64-16,data/scen-random/room-64-64-16-random-10.scen,100,0,CS-PIBT,True,7938,7059,100,0.272
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,500,0,CS-PIBT,False,139296,118059,481,8.043
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-9.scen,200,0,CS-PIBT,False,44395,39107,197,3.224
room-64-64-16,data/scen-random/room-64-64-16-random-10.scen,200,0,CS-PIBT,True,20492,16858,200,0.538
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,600,0,CS-PIBT,False,180582,151497,578,9.506
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-22.scen,1000,0,CS-PIBT,False,355509,294123,946,16.007
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,400,0,CS-PIBT,True,60432,48154,400,1.647
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,900,0,CS-PIBT,False,314377,262555,845,15.021
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,400,0,CS-PIBT,False,102119,87688,387,6.183
room-64-64-16,data/scen-random/room-64-64-16-random-10.scen,300,0,CS-PIBT,True,37762,30663,300,1.048
room-64-64-16,data/scen-random/room-64-64-16-random-11.scen,100,0,CS-PIBT,True,9199,8049,100,0.263
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,500,0,CS-PIBT,False,129406,109634,492,7.526
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,800,0,CS-PIBT,False,264648,218412,762,14.155
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,800,0,CS-PIBT,False,266783,224581,757,13.224
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,700,0,CS-PIBT,False,216508,177126,681,11.901
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-8.scen,300,0,CS-PIBT,False,72260,61362,297,5.015
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,500,0,CS-PIBT,True,89649,68540,500,2.294
room-64-64-16,data/scen-random/room-64-64-16-random-11.scen,200,0,CS-PIBT,True,21340,18656,200,0.551
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-9.scen,300,0,CS-PIBT,False,67710,57916,299,4.468
room-64-64-16,data/scen-random/room-64-64-16-random-10.scen,400,0,CS-PIBT,True,59642,48463,400,1.535
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,600,0,CS-PIBT,True,121609,91520,600,2.839
room-64-64-16,data/scen-random/room-64-64-16-random-12.scen,100,0,CS-PIBT,True,8891,7723,100,0.276
room-64-64-16,data/scen-random/room-64-64-16-random-11.scen,300,0,CS-PIBT,True,39687,32575,300,1.004
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,500,0,CS-PIBT,False,134613,112493,486,7.170
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,700,0,CS-PIBT,False,223562,189507,660,11.149
room-64-64-16,data/scen-random/room-64-64-16-random-12.scen,200,0,CS-PIBT,True,20641,17463,200,0.517
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,600,0,CS-PIBT,False,191169,160123,566,9.790
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-23.scen,1000,0,CS-PIBT,False,373313,305326,929,16.642
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-25.scen,900,0,CS-PIBT,False,298284,248944,858,14.233
room-64-64-16,data/scen-random/room-64-64-16-random-13.scen,100,0,CS-PIBT,True,8353,7371,100,0.252
room-64-64-16,data/scen-random/room-64-64-16-random-11.scen,400,0,CS-PIBT,True,65845,51507,400,1.724
room-64-64-16,data/scen-random/room-64-64-16-random-12.scen,300,0,CS-PIBT,True,38686,31966,300,1.112
room-64-64-16,data/scen-random/room-64-64-16-random-13.scen,200,0,CS-PIBT,True,19598,16348,200,0.472
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-8.scen,400,0,CS-PIBT,False,102574,85243,391,6.655
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-24.scen,900,0,CS-PIBT,False,309914,254571,859,15.981
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-3.scen,800,0,CS-PIBT,False,264899,222448,765,13.628
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-6.scen,600,0,CS-PIBT,False,171301,141907,585,9.554
room-64-64-16,data/scen-random/room-64-64-16-random-13.scen,300,0,CS-PIBT,True,33582,27912,300,0.854
room-64-64-16,data/scen-random/room-64-64-16-random-11.scen,500,0,CS-PIBT,True,101992,77021,500,2.430
room-64-64-16,data/scen-random/room-64-64-16-random-12.scen,400,0,CS-PIBT,True,65104,50349,400,1.712
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-9.scen,400,0,CS-PIBT,False,101162,86411,388,6.308
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,700,0,CS-PIBT,True,181035,128340,700,4.450
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-4.scen,800,0,CS-PIBT,False,277672,233531,747,12.745
room-64-64-16,data/scen-random/room-64-64-16-random-14.scen,100,0,CS-PIBT,True,7995,6863,100,0.249
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-5.scen,700,0,CS-PIBT,False,236921,197754,658,11.386
room-64-64-16,data/scen-random/room-64-64-16-random-14.scen,200,0,CS-PIBT,True,20481,17026,200,0.485
room-64-64-16,data/scen-random/room-64-64-16-random-12.scen,500,0,CS-PIBT,True,89245,67340,500,2.204
room-64-64-16,data/scen-random/room-64-64-16-random-10.scen,500,0,CS-PIBT,False,90762,71224,498,3.839
warehouse-20-40-10-2-1,data/scen-random/warehouse-20-40-10-2-1-random-7.scen,600,0,CS-PIBT,False,164264,136650,586,9.143
room-64-64-16,data/scen-random/room-64-64-16-random-1.scen,800,0,CS-PIBT,True,216277,154327,800,4.956
room-64-64-16,data/scen-random/room-64-64-16-random-13.scen,400,0,CS-PIBT,True,61651,48703,400,1.625
room-64-64-16,data/scen-random/room-64-64-16-random-15.scen,100,0,CS-PIBT,True,9033,7974,100,0.260
